x_0,y_0,vel_0,accel_0,orientation_0,dist_qb_0,receiver_type_0,route_ran_0,defensor_x_0_0,defensor_y_0_0,defensor_vel_0_0,defensor_accel_0_0,defensor_orientation_0_0,defensor_x_0_1,defensor_y_0_1,defensor_vel_0_1,defensor_accel_0_1,defensor_orientation_0_1,x_1,y_1,vel_1,accel_1,orientation_1,dist_qb_1,receiver_type_1,route_ran_1,defensor_x_1_0,defensor_y_1_0,defensor_vel_1_0,defensor_accel_1_0,defensor_orientation_1_0,defensor_x_1_1,defensor_y_1_1,defensor_vel_1_1,defensor_accel_1_1,defensor_orientation_1_1,x_2,y_2,vel_2,accel_2,orientation_2,dist_qb_2,receiver_type_2,route_ran_2,defensor_x_2_0,defensor_y_2_0,defensor_vel_2_0,defensor_accel_2_0,defensor_orientation_2_0,defensor_x_2_1,defensor_y_2_1,defensor_vel_2_1,defensor_accel_2_1,defensor_orientation_2_1,x_3,y_3,vel_3,accel_3,orientation_3,dist_qb_3,receiver_type_3,route_ran_3,defensor_x_3_0,defensor_y_3_0,defensor_vel_3_0,defensor_accel_3_0,defensor_orientation_3_0,defensor_x_3_1,defensor_y_3_1,defensor_vel_3_1,defensor_accel_3_1,defensor_orientation_3_1,x_4,y_4,vel_4,accel_4,orientation_4,dist_qb_4,receiver_type_4,route_ran_4,defensor_x_4_0,defensor_y_4_0,defensor_vel_4_0,defensor_accel_4_0,defensor_orientation_4_0,defensor_x_4_1,defensor_y_4_1,defensor_vel_4_1,defensor_accel_4_1,defensor_orientation_4_1,qb_x,qb_y,qb_orientation,qb_speed,qb_direction,qb_accel,amount_of_players_causing_pressure_on_qb,yardsToGo,down,yardLine,result
105.51,6.149999999999999,6.73,2.78,71.80000000000001,28.42630647833095,RB,GO,106.07,6.949999999999996,5.39,2.68,187.09,105.62,7.219999999999999,5.14,3.04,189.83,106.0,15.479999999999997,6.49,2.72,109.91000000000003,22.048439854103055,WR,GO,106.94,16.86,4.2,2.02,212.86,107.27,16.58,4.38,1.94,209.07,93.55,24.24,2.83,2.64,296.89,6.875536342715378,TE,FLAT,93.93,24.4,3.97,2.13,201.53,94.03,24.029999999999998,3.58,3.0,204.26,100.41,38.65,4.39,1.9,274.44,15.301140480369424,WR,OUT,101.64,38.86,4.2,1.56,284.08,101.66,38.43,4.47,1.32,289.24,103.21000000000001,45.69,7.45,1.61,142.11,22.230179936293816,WR,GO,103.77,44.849999999999994,7.51,1.13,50.24000000000001,103.08,44.559999999999995,7.34,1.7,51.039999999999964,88.56,28.97,139.41000000000003,0.57,157.41000000000008,0.11,0,6,3,14,-3
39.44,13.27,5.62,5.54,35.22,25.463356023902268,WR,IN,39.4,13.17,5.33,4.51,51.26,39.76,13.56,5.48,4.36,45.5,25.42,26.18,5.61,3.21,173.87,7.709370921158226,RB,ANGLE,25.48,24.88,2.81,1.32,287.14,25.77,24.92,2.54,2.02,283.7,33.98,35.76,6.7,2.41,309.83,18.682280374729416,WR,OUT,35.07,35.21,0.23,1.46,238.94,35.06,35.19,0.27,1.16,241.73,25.14,39.01,6.34,1.48,356.99,14.493408846782733,TE,FLAT,27.04,39.02,2.28,2.98,281.96,27.04,39.26,2.64,2.69,280.0,40.68,41.38,8.51,1.25,95.01,27.327531904656155,WR,GO,40.61,40.9,6.78,2.67,68.24,41.29,41.01,6.76,2.97,63.7,17.72,26.56,75.33,1.27,61.15,1.09,0,7,3,16,9
45.629999999999995,13.019999999999996,5.76,1.77,266.34000000000003,16.337882359718474,TE,FLAT,48.78,13.529999999999994,4.96,2.76,289.14,48.67,14.019999999999996,4.94,2.48,277.74,53.22,14.169999999999995,7.71,1.71,101.36000000000001,20.392434871785177,WR,POST,52.870000000000005,13.29,3.28,1.03,315.6,52.58,13.409999999999997,3.18,1.25,314.2,52.459999999999994,23.339999999999996,6.51,1.23,59.58000000000004,15.406573272470421,WR,CROSS,51.760000000000005,23.299999999999997,1.67,0.41,217.64,51.709999999999994,23.139999999999997,1.71,0.33,216.64,49.33,34.89,0.81,4.11,230.36,14.056930674937544,WR,HITCH,49.040000000000006,36.03,5.4,2.05,93.72000000000003,49.58,36.129999999999995,5.3,2.17,89.07,38.239999999999995,38.06999999999999,6.06,1.21,84.74000000000001,10.871917954068632,RB,FLAT,42.33,33.209999999999994,5.04,2.63,53.40999999999997,42.75,33.55,5.18,2.44,59.56999999999999,37.55,27.22,62.02999999999997,0.81,325.21000000000004,0.74,0,11,2,35,11
51.01,13.03,5.37,1.94,78.19,18.11058530252404,WR,HITCH,52.2,13.08,7.34,4.18,150.89,52.11,13.81,7.3,4.16,154.26,42.89,15.71,4.48,4.27,2.56,10.293012192745131,RB,ANGLE,44.39,24.69,5.08,4.34,285.69,44.89,24.61,5.21,4.1,282.82,50.3,26.76,7.26,1.52,136.72,14.302227099301698,WR,CROSS,50.07,26.78,6.54,1.19,262.04,50.71,26.85,6.37,1.35,264.63,50.13,29.05,5.83,0.96,102.48,14.809594862790812,TE,GO,49.74,29.43,6.1,1.88,57.45,50.25,29.76,6.1,2.07,51.05,44.68,30.39,5.44,1.61,187.73,10.72302196211497,WR,CROSS,44.08,27.99,4.59,1.68,99.76,44.54,27.92,4.71,2.24,95.23,36.34,23.65,142.3,0.3,115.06,0.53,1,4,3,33,-5
39.72,7.58,3.45,3.43,43.79,18.999434202101913,WR,SLANT,39.94,7.78,1.95,2.14,279.44,39.8,7.9,1.63,1.98,280.74,39.46,33.4,3.77,1.71,118.9,11.368926950244688,WR,SLANT,38.47,33.86,4.52,2.26,313.69,38.3,33.44,4.7,2.08,315.9,34.8,37.21,1.05,1.98,185.69,12.644690585380097,TE,SCREEN,38.62,38.18,0.74,1.75,230.47,38.61,38.26,1.05,2.17,243.23,38.44,37.37,1.48,1.07,65.08,14.076285021268927,WR,SCREEN,39.05,37.37,0.11,0.88,236.67,39.05,37.36,0.14,1.03,236.67,38.66,43.84,4.37,1.95,55.96,20.106866986181615,RB,GO,40.43,44.2,0.55,0.79,227.02,40.44,44.15,0.5,0.71,227.76,31.91,24.9,52.36,1.44,354.46,1.19,0,15,1,28,8
51.32,8.82,8.67,1.13,73.33,30.490491960609624,WR,GO,51.83,10.2,5.77,1.54,165.14,51.27,10.34,5.41,1.27,173.96,49.58,18.38,6.83,4.78,29.71,23.44705738466983,WR,POST,49.39,17.54,5.2,0.74,191.15,49.92,17.51,5.34,0.7,181.91,37.2,38.59,3.02,6.29,187.32,12.217765753197275,RB,ANGLE,40.76,36.71,2.48,3.15,299.76,40.65,36.51,2.03,2.5,290.61,48.75,38.67,7.56,1.21,172.4,21.777063622077247,TE,GO,47.99,39.38,2.1,0.85,180.88,47.95,39.58,2.26,0.72,181.68,43.39,44.54,7.85,1.94,75.93,20.792710261050626,TE,GO,44.99,43.09,5.94,1.01,316.11,45.34,43.56,5.81,1.33,314.89,28.97,29.56,69.92,0.3,44.29,1.73,1,11,2,28,16
43.91,16.299999999999997,5.86,1.96,78.80000000000001,18.810691109047536,TE,HITCH,44.06999999999999,15.769999999999996,3.3,2.46,32.41999999999996,44.36,15.949999999999996,3.55,2.03,34.18000000000001,34.849999999999994,16.72,4.2,3.15,3.3600000000000136,10.909413366446426,RB,ANGLE,36.75,15.969999999999999,0.08,0.62,266.11,36.75,15.959999999999994,0.13,0.87,265.24,47.019999999999996,35.01,7.55,2.82,342.73,23.02572691577836,WR,CORNER,45.510000000000005,39.37,5.66,1.99,94.44,46.06999999999999,39.56999999999999,5.98,2.13,79.63999999999999,40.2,35.66,0.48,2.66,257.65999999999997,17.752661772252637,WR,HITCH,39.519999999999996,36.15,0.98,1.3,249.95,39.58,36.23,1.15,1.28,255.01,41.900000000000006,45.28,5.06,3.54,242.56,26.069710393481557,WR,OUT,42.5,45.199999999999996,4.34,3.97,359.15999999999997,42.480000000000004,45.629999999999995,4.32,4.39,12.980000000000018,26.769999999999996,24.049999999999997,33.99000000000001,0.93,41.30000000000001,0.78,0,5,3,25,24
59.74,23.33,7.16,2.36,198.97,9.361351398168967,TE,CROSS,60.43,23.569999999999997,7.33,2.12,181.75,60.18,24.249999999999996,7.16,2.6,185.59,69.2,26.509999999999998,5.07,2.41,141.5,19.2353866610474,WR,HITCH,69.02000000000001,25.74,4.43,3.35,339.93,68.62,25.9,4.12,3.92,338.52,65.75999999999999,26.58,8.29,0.06,204.52,15.91743697961452,WR,CROSS,66.53999999999999,25.729999999999997,2.88,3.68,295.32,66.75,25.909999999999997,2.73,4.31,298.18,51.760000000000005,40.059999999999995,2.02,3.19,69.73000000000002,17.848876715356628,RB,FLAT,51.2,38.15,2.33,3.65,223.67000000000002,51.010000000000005,38.199999999999996,1.95,3.9,215.53,63.19,47.209999999999994,5.23,4.58,119.33999999999997,28.01901140297423,TE,GO,64.99000000000001,45.79,4.63,2.71,253.9,64.66,45.449999999999996,4.8,2.75,266.42,50.44,22.259999999999998,127.27999999999997,6.93,170.51,2.9,0,10,1,49,26
102.76,19.949999999999996,7.05,1.88,215.63,10.459302079966907,WR,FLAT,104.49,21.009999999999998,2.72,1.87,140.54000000000002,104.35,21.25,2.89,1.76,143.79000000000002,108.85,26.669999999999998,5.0,2.42,3.5299999999999727,10.772933676580386,WR,CROSS,108.86,26.879999999999995,4.45,1.09,213.7,108.82,26.439999999999998,4.35,1.21,216.9,106.9,31.889999999999997,6.76,1.89,203.02,8.78695624206699,WR,CROSS,106.77,31.949999999999996,0.19,0.38,221.87,106.77,31.97,0.17,0.38,226.49,99.93,35.64,4.32,2.22,54.97000000000003,6.335297940902232,RB,FLAT,100.52,33.599999999999994,5.04,1.4,216.77,100.02,33.51,4.95,1.59,211.72,107.96000000000001,38.64,4.95,4.71,55.360000000000014,13.20400318085391,TE,IN,108.97,39.14,5.5,1.83,268.15,108.72,39.61,5.22,2.2,266.98,98.45,29.479999999999997,161.47000000000003,0.54,245.75,1.69,0,4,2,4,4
42.54,6.06,7.52,2.71,75.55,19.70340072170284,WR,GO,42.93,6.59,6.32,2.73,111.3,42.4,6.94,6.45,2.54,166.95,50.11,9.37,8.11,2.12,37.81,25.10946036855432,WR,GO,50.38,9.26,6.03,1.47,20.91,49.8,9.43,5.98,1.09,20.91,33.35,13.83,7.96,1.48,173.27,7.844093319179728,TE,CROSS,34.61,14.23,1.28,1.31,302.32,34.65,14.11,1.28,1.11,311.65,43.09,24.22,8.64,0.6,193.03,18.310961198145776,WR,CROSS,42.98,23.8,3.8,1.54,99.57,43.51,24.39,5.0,0.64,156.86,22.82,36.54,0.97,2.55,353.05,19.7350855077955,RB,FLAT,26.57,35.54,0.53,3.33,186.04,26.59,35.61,0.7,3.64,199.6,26.22,17.1,155.54,6.9,156.16,1.05,0,10,1,22,31
67.48,6.45,3.43,3.83,19.07,26.35392380652263,TE,HITCH,68.36,7.08,2.36,1.91,281.99,68.49,6.9,2.15,2.12,287.22,72.09,19.46,6.27,3.11,72.8,20.108547933652495,TE,HITCH,67.62,19.7,3.56,0.4,244.62,67.65,20.06,3.52,0.46,238.38,68.14,20.91,3.22,3.91,287.56,15.97666110299646,TE,HITCH,67.7,20.77,3.42,0.66,221.98,67.72,21.11,3.41,0.64,214.0,68.27,38.86,4.4,4.79,282.41,16.5431707964344,WR,OUT,68.52,38.2,0.96,0.37,250.54,68.61,38.24,0.91,0.4,253.05,68.18,47.41,6.21,1.0,69.58,22.47008010666629,RB,GO,68.15,47.27,2.98,4.34,225.55,67.93,47.37,3.14,4.22,227.03,54.65,29.47,91.46,1.27,291.13,1.3,1,10,2,47,5
56.02,13.339999999999996,5.19,2.89,139.54000000000002,12.997738264790534,WR,FLAT,56.83,13.919999999999995,3.55,3.3,251.62,57.0,13.589999999999996,3.91,3.0,238.38,56.73,34.839999999999996,2.14,3.46,101.88,12.911874379810238,WR,SLANT,56.98,34.699999999999996,3.72,3.15,28.870000000000005,57.0,35.089999999999996,4.05,2.89,23.230000000000018,52.730000000000004,36.69,0.98,0.25,207.48,12.817214986103656,WR,SCREEN,56.16,35.66,6.51,1.89,26.899999999999977,55.900000000000006,35.01,6.35,1.82,18.91999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.16,24.379999999999995,48.77999999999997,1.47,295.37,0.14,0,5,2,45,14
70.54,20.26,5.38,2.81,69.62,12.029571895957066,TE,GO,70.64,20.32,0.11,0.31,286.54,70.64,20.32,0.03,0.45,293.95,77.01,22.22,6.14,4.79,56.27,15.349830617957975,WR,IN,75.08,22.66,4.43,1.32,339.46,75.21,23.09,4.59,1.19,344.81,60.57,23.47,5.71,1.48,113.17,7.6831503955083456,RB,FLAT,67.49,28.31,1.82,1.55,295.0,67.38,28.47,1.84,1.54,305.22,74.14,37.82,3.11,2.77,220.69,12.602515621890731,WR,HITCH,74.29,39.21,1.5,0.87,260.95,74.44,39.19,1.53,0.53,259.74,69.97,41.59,5.84,2.89,288.64,12.731771282896972,RB,FLAT,71.4,40.46,6.05,2.12,13.8,71.73,41.0,6.02,2.09,17.55,63.99,30.35,61.18,1.05,322.87,2.01,0,10,2,41,7
62.19,9.979999999999997,3.39,3.96,72.49000000000001,26.292441879749397,WR,GO,62.16,9.919999999999995,3.64,1.53,342.63,62.52,9.839999999999996,3.8,1.28,346.18,57.83,10.129999999999995,7.58,2.77,108.54000000000002,23.064613588785743,WR,GO,58.33,10.649999999999999,0.78,0.28,311.98,58.39,10.599999999999994,0.77,0.28,310.77,47.83,21.599999999999998,2.84,1.1,323.19,7.8563413876944015,RB,FLAT,46.849999999999994,21.409999999999997,5.61,2.53,170.78999999999996,47.019999999999996,20.86,5.63,2.59,167.76999999999998,57.27,31.529999999999998,0.78,2.67,276.23,15.552041666610855,TE,HITCH,54.19,31.209999999999997,0.13,0.3,291.65,54.14,31.209999999999997,0.24,0.4,293.88,63.43,44.959999999999994,6.31,2.73,105.94,27.57303936819443,WR,POST,63.46,45.879999999999995,5.33,1.88,178.23000000000002,62.92,45.839999999999996,5.33,1.73,175.12,42.33,27.209999999999997,172.76,4.52,218.34,1.31,0,10,1,43,-2
63.85,13.309999999999995,7.17,2.49,0.6000000000000227,17.78003655789268,WR,SLANT,63.74,13.579999999999998,3.72,4.77,345.25,63.44,13.409999999999997,3.26,4.99,342.24,47.94,19.04,4.23,2.67,169.80999999999995,3.638145131794496,RB,FLAT,48.989999999999995,19.619999999999997,1.81,3.02,13.819999999999993,48.91,19.779999999999994,1.71,2.44,16.819999999999993,66.59,31.249999999999996,8.92,0.78,81.33999999999997,19.88045522617629,WR,POST,66.4,31.259999999999998,1.52,0.34,325.95,66.45,31.119999999999997,1.52,0.34,325.95,52.56999999999999,39.0,1.07,0.71,168.26999999999998,16.85272678233407,TE,SCREEN,54.25,38.31999999999999,0.41,5.11,183.74,54.290000000000006,38.37,0.81,4.89,182.71,65.22999999999999,39.379999999999995,7.42,2.16,85.19999999999999,23.561409125941505,WR,POST,64.78999999999999,40.629999999999995,2.42,1.74,184.99,65.03,40.69,2.54,1.39,181.24,48.69,22.599999999999998,129.51999999999998,0.35,167.26,2.17,0,10,1,46,18
82.87,12.519999999999996,3.61,1.34,66.00999999999999,21.78324126478887,WR,GO,82.64,11.0,2.31,2.76,335.2,82.88,10.979999999999997,2.56,2.33,334.01,68.75,16.32,5.4,3.29,108.68,8.536837822050977,RB,FLAT,69.17,20.869999999999997,0.16,3.76,341.26,69.17,20.879999999999995,0.66,3.02,329.22,70.05,29.49,3.75,0.98,196.9,8.563089395773005,TE,SCREEN,69.72999999999999,26.959999999999997,4.14,1.28,89.88,69.3,26.949999999999996,4.15,1.06,89.88,76.64,36.629999999999995,2.29,3.58,12.800000000000011,18.276241407904422,WR,OUT,76.21000000000001,36.92999999999999,2.99,0.8,243.49,76.06,36.67,2.93,0.61,245.01,84.92,44.599999999999994,5.38,2.58,95.26999999999998,29.762736769322814,WR,GO,84.69,45.169999999999995,5.92,0.75,165.53999999999996,85.25999999999999,45.209999999999994,5.67,1.37,171.61,64.00999999999999,23.419999999999998,70.86000000000001,3.1,278.96,1.41,1,10,1,36,26
95.7,16.47,6.62,1.45,70.63,20.179467287319564,WR,POST,96.52,16.599999999999994,0.71,1.18,270.62,96.51,16.669999999999995,0.75,1.44,248.48000000000002,82.1,16.939999999999998,7.84,2.61,84.74000000000001,12.882266881259682,TE,CROSS,83.75,25.509999999999998,2.58,2.66,271.88,84.02000000000001,25.459999999999997,2.8,2.71,273.9,96.23,22.979999999999997,7.32,1.54,95.97000000000003,17.131552760914595,TE,POST,98.68,22.879999999999995,0.85,0.91,240.34,98.68,22.81,0.69,1.11,260.9,93.53,39.37,3.42,3.32,331.24,16.230372762201128,WR,HITCH,93.87,39.349999999999994,1.87,0.2,351.03,93.84,39.53,1.86,0.23,351.03,87.41,40.43,6.92,0.96,295.34000000000003,12.756527740729455,RB,FLAT,89.07,35.22,2.61,1.97,34.16999999999996,88.85,35.08,2.79,1.99,35.30000000000001,80.47999999999999,29.72,74.07,0.77,300.56,2.18,0,21,2,21,5
56.23,10.11,7.26,2.74,67.47000000000003,18.477862430486915,TE,GO,58.18,14.829999999999998,0.06,1.18,315.52,58.18,14.839999999999996,0.21,0.95,313.62,49.43000000000001,18.129999999999995,5.24,2.64,117.47000000000003,7.996361672660891,RB,FLAT,52.709999999999994,21.099999999999994,0.24,0.14,271.51,52.81999999999999,20.979999999999997,0.12,0.36,325.19,48.519999999999996,30.269999999999996,3.18,1.62,208.32999999999998,8.344201579540124,TE,SCREEN,48.44,30.419999999999998,5.39,2.28,58.73000000000002,47.989999999999995,30.08,5.28,2.48,61.15999999999997,56.46,37.019999999999996,3.79,2.54,66.05000000000001,18.64354043630125,WR,GO,56.29,37.64,3.02,2.57,231.24,56.16,36.449999999999996,2.99,0.61,209.51,62.45,42.919999999999995,7.9,1.42,93.29000000000002,27.048876131920895,WR,GO,62.63,44.05,5.07,0.46,210.75,62.12,44.059999999999995,4.96,0.66,210.75,43.56,23.56,14.060000000000002,3.1,273.13,0.5,0,10,1,42,7
81.2,12.279999999999994,4.38,0.76,75.23000000000002,19.86982637065559,WR,GO,81.21000000000001,12.32,1.24,0.42,359.08000000000004,81.27000000000001,12.219999999999999,1.21,0.39,4.430000000000007,82.84,17.529999999999994,6.92,1.27,76.62,16.723148626978126,WR,GO,82.87,17.939999999999998,3.86,1.61,231.24,82.49000000000001,17.949999999999996,3.46,1.15,248.18,73.22,24.599999999999998,5.01,2.71,131.45999999999998,5.224557397521826,RB,FLAT,74.56,26.099999999999998,0.35,1.22,241.64,74.53,26.129999999999995,0.46,1.11,235.11,83.22,35.58,6.37,2.39,161.44000000000005,13.747916205738244,TE,SLANT,83.32,36.65,0.37,0.74,245.07999999999998,83.34,36.66,0.27,0.45,254.38,80.78999999999999,43.48,3.4,4.31,190.52,17.22619226642963,WR,IN,81.16,43.489999999999995,1.12,0.13,213.03,81.16,43.599999999999994,1.09,0.21,213.03,70.97999999999999,29.319999999999997,49.0,0.65,10.529999999999973,0.55,0,9,2,34,13
55.82,7.33,3.66,2.73,353.23,21.884423684438207,TE,FLAT,58.2,13.72,0.63,1.69,323.45,58.14,13.75,0.63,1.42,305.67,69.21,12.83,1.55,5.06,333.69,29.322764194393397,WR,HITCH,70.27,13.69,2.83,1.65,337.98,70.09,13.9,2.68,1.6,339.83,62.55,28.77,3.37,3.22,221.14,20.641804669165914,WR,HITCH,62.73,27.37,1.2,0.47,264.84,62.85,27.39,1.19,0.6,264.84,46.52,31.38,4.22,2.13,86.96,7.990525639781151,RB,FLAT,53.03,34.01,1.49,6.11,210.21,52.99,34.15,1.51,6.32,202.8,67.24,39.71,1.3,5.31,235.21,29.141544228129014,WR,HITCH,67.44,40.07,5.55,4.58,282.14,66.88,40.13,5.82,3.94,282.76,42.34,24.57,62.55,2.05,32.88,0.49,0,20,3,42,11
37.41,10.1,6.92,1.72,66.69,24.50978784077904,WR,GO,37.4,9.27,4.78,1.84,30.0,36.93,9.33,4.56,2.02,32.02,34.51,22.7,4.23,2.1,324.87,13.423848181501457,TE,HITCH,37.71,21.93,5.15,3.27,208.86,37.82,22.44,5.44,2.85,213.03,37.18,35.24,6.81,0.93,44.3,14.704373499064825,TE,OUT,36.66,35.69,5.59,2.39,11.02,37.36,34.57,4.73,1.83,26.14,29.29,38.78,6.38,0.25,286.77,10.432377485501567,RB,FLAT,33.05,42.67,0.02,0.06,178.95,33.05,42.68,0.02,0.03,159.99,35.58,46.24,6.51,1.38,104.52,20.166472175370682,WR,GO,36.09,45.21,5.18,2.39,34.62,36.56,45.46,5.41,2.19,38.31,23.37,30.19,60.26,3.0,279.77,0.51,1,10,1,22,6
48.349999999999994,16.959999999999994,3.27,4.78,222.75,23.34784786655934,WR,HITCH,49.150000000000006,16.769999999999996,4.96,0.88,20.24000000000001,48.900000000000006,16.33,4.99,0.82,20.980000000000018,40.75,19.22,1.33,1.62,309.77,15.965587994182982,WR,HITCH,40.72,19.0,0.75,0.67,274.02,40.650000000000006,19.009999999999998,0.67,0.8,274.96,45.120000000000005,39.36,5.49,5.3,182.53,18.611676442491685,TE,HITCH,43.540000000000006,39.379999999999995,2.57,2.37,260.29,43.540000000000006,39.14,2.28,2.63,251.26,46.730000000000004,43.62,7.54,2.38,171.49,22.325205486176383,WR,GO,46.290000000000006,41.89,4.98,2.89,127.70999999999998,45.8,42.019999999999996,4.76,2.98,134.24,,,,,,,,,,,,,,,,,,,29.010000000000005,30.039999999999996,51.210000000000036,2.45,4.330000000000041,0.94,1,11,2,27,16
63.89,28.049999999999997,6.59,2.68,189.94,20.065166333723724,WR,CROSS,66.1,28.349999999999998,5.69,2.35,215.19,66.18,27.799999999999997,5.37,2.92,219.3,49.849999999999994,41.879999999999995,1.47,1.56,181.64,15.797854284680557,RB,CROSS,49.8,41.36,6.2,0.66,49.14999999999998,50.370000000000005,41.709999999999994,6.41,0.85,39.48000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.84,27.269999999999996,352.14,3.2,251.16,2.82,0,8,2,45,15
80.74,11.17,4.3,1.29,82.71,17.745455756333786,WR,GO,85.0,10.87,0.2,0.57,234.5,85.0,10.85,0.08,0.26,228.58,74.41,25.33,4.52,0.6,153.49,2.3551857676200396,RB,SCREEN,79.16,26.26,2.71,1.68,251.61,79.21,26.03,2.54,2.6,232.42,80.06,39.26,3.39,0.65,107.58,14.23275447690994,WR,GO,83.2,41.0,2.53,1.83,333.33,83.32,40.78,2.5,2.23,333.33,80.84,40.57,3.01,1.22,104.75,15.757385569947827,WR,GO,82.8,41.74,2.8,0.16,357.82,82.95,41.49,2.69,0.76,353.06,76.03,40.98,1.63,1.64,179.95,14.323581954245938,TE,SCREEN,82.43,42.87,3.12,1.3,347.12,82.51,42.58,3.02,0.98,344.46,72.78,27.03,53.04,0.87,306.13,0.63,0,17,2,31,9
45.13,9.26,3.92,0.92,72.8,24.009802164949217,WR,GO,48.58,11.12,2.19,1.17,243.58,48.48,11.31,2.23,0.85,238.55,36.09,10.12,3.11,2.2,17.19,20.005724180843846,WR,SCREEN,46.45,16.03,0.76,0.77,299.01,46.39,16.15,0.5,1.04,290.3,44.37,14.09,4.32,3.48,46.54,19.56286533205195,WR,OUT,46.94,15.2,1.67,0.5,336.45,47.01,15.05,1.7,0.25,333.03,38.11,35.07,2.91,3.56,237.13,7.46038202775166,TE,SCREEN,38.31,34.86,5.19,0.27,4.75,38.55,35.36,5.38,0.27,4.75,38.18,40.33,6.94,1.93,69.58,11.78941898483551,RB,FLAT,39.66,40.33,3.89,0.49,260.84,39.61,40.76,4.05,0.5,260.04,32.78,29.85,9.02,2.96,277.93,0.52,1,10,1,31,0
93.49,14.979999999999997,7.02,0.51,229.43,17.298291823183,RB,FLAT,95.92,16.509999999999998,4.92,1.44,177.26999999999998,96.17,16.08,4.95,1.41,178.56999999999994,97.09,18.809999999999995,2.92,5.63,9.430000000000007,16.99572299138816,WR,HITCH,97.37,18.909999999999997,1.02,0.34,303.62,97.33,19.009999999999998,1.0,0.43,306.6,96.27,24.069999999999997,0.61,4.38,266.13,13.632087147608758,TE,HITCH,97.42,21.839999999999996,1.49,0.22,233.1,97.28,21.769999999999996,1.52,0.19,228.67000000000002,97.03,33.629999999999995,4.47,1.28,82.08999999999997,14.103793815849691,TE,IN,93.05,32.44,0.51,0.74,235.06,93.01,32.51,0.3,0.69,243.74,96.98,40.64,5.15,3.36,172.92000000000007,17.573536923453975,WR,SLANT,96.15,43.599999999999994,1.29,1.54,202.1,96.28999999999999,43.64,1.56,2.36,200.54,83.64,29.199999999999996,164.56999999999994,0.99,182.85,1.51,0,5,3,19,7
49.83,20.61,3.83,4.13,144.13,17.966104196514056,WR,HITCH,49.76,20.09,1.95,1.6,334.31,49.95,20.06,1.86,2.44,335.62,44.72,21.22,1.66,2.79,349.06,13.474958255965028,WR,HITCH,44.88,20.79,2.78,1.27,260.72,45.11,20.97,2.91,0.95,270.39,36.92,24.11,3.21,3.35,147.41,6.404638943765684,RB,FLAT,33.96,27.88,3.66,1.32,177.32,33.71,28.16,3.58,1.37,170.09,51.75,38.49,6.26,5.09,185.87,19.15476181005653,WR,POST,51.37,39.98,2.41,1.33,279.61,51.62,40.03,2.61,1.31,273.4,46.24,40.67,5.54,3.45,26.14,15.78696297582281,TE,GO,47.03,40.34,0.31,0.83,203.3,47.0,40.27,0.48,0.96,204.27,34.55,30.06,90.59,0.57,23.06,2.15,0,10,2,32,15
70.6,8.52,0.39,6.98,347.66,31.57857659870058,WR,HITCH,70.65,8.95,2.54,2.11,289.9,70.46,8.94,1.96,3.22,318.55,71.14,14.54,8.37,2.52,62.75,28.494780223753263,WR,GO,71.12,13.45,5.44,1.59,26.17,70.58,13.49,5.18,1.91,20.16,70.47,24.69,6.75,5.08,5.66,24.232806275790676,WR,IN,70.12,20.9,0.31,0.19,269.48,70.11,20.87,0.35,0.23,275.03,60.26,28.07,2.65,1.41,235.76,13.65814042979497,RB,HITCH,58.21,28.15,0.4,0.27,299.91,58.17,28.17,0.45,0.24,299.91,64.73,47.3,0.27,2.19,202.63,25.6681164092732,WR,HITCH,65.3,44.84,3.6,2.19,251.74,65.66,44.93,3.84,1.8,240.93,46.64,29.09,137.54,1.14,171.89,1.3,1,10,3,47,45
106.56,9.48,4.35,3.79,169.94,18.416264550662817,WR,OUT,106.47,10.53,0.18,0.13,243.8,106.53,10.54,0.16,0.24,266.2,103.04,12.01,5.78,2.03,209.33,14.281726086156395,WR,FLAT,104.67,15.24,0.39,0.59,269.16,104.64,15.26,0.48,0.45,271.65,98.94,22.81,3.9,2.7,81.28,4.081874569361478,RB,ANGLE,98.54,21.5,1.81,2.51,264.18,98.72,21.45,2.2,2.24,271.54,103.85,39.8,5.92,1.53,339.4,18.294176669093357,WR,FLAT,105.76,39.35,0.61,0.83,296.22,105.75,39.3,0.54,0.96,292.75,107.01,42.42,6.63,2.22,59.28,22.16811448905838,WR,GO,107.09,42.21,4.77,1.64,279.7,107.25,42.65,4.6,1.9,274.13,94.98,23.8,164.47,0.9,236.95,1.52,0,8,1,8,8
